# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun  3 21:14:07 2021
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
#
pl_name,default_flag,discoverymethod,disc_year,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj
Kepler-1670 b,1,Transit,2020,20.49980000,3.356,0.299,,
Kepler-1671 b,1,Transit,2020,4.16787000,1.326,0.118,,
Kepler-1672 b,1,Transit,2020,150.87800000,2.970,0.265,,
Kepler-1673 b,1,Transit,2020,33.78880000,2.936,0.262,,
Kepler-1674 b,1,Transit,2020,62.56110000,3.206,0.286,,
Kepler-1675 b,1,Transit,2020,63.03820000,3.125,0.279,,
Kepler-1676 b,1,Transit,2020,29.92210000,3.377,0.301,,
Kepler-1677 b,1,Transit,2020,22.06400000,2.702,0.241,,
Kepler-1678 b,1,Transit,2020,147.97400000,3.304,0.295,,
Kepler-1679 b,1,Transit,2020,9.75376000,2.069,0.185,,
Kepler-168 b,1,Transit,2014,4.42539100,1.460,0.130,,
Kepler-168 c,1,Transit,2014,13.19324200,2.690,0.240,,
Kepler-1680 b,1,Transit,2020,8.77424000,1.360,0.121,,
Kepler-1681 b,1,Transit,2020,69.89560000,2.553,0.228,,
Kepler-1682 b,1,Transit,2020,14.83340000,2.889,0.258,,
Kepler-1683 b,1,Transit,2020,15.03370000,1.875,0.167,,
Kepler-1684 b,1,Transit,2020,47.70550000,2.871,0.256,,
Kepler-1685 b,1,Transit,2020,20.49050000,2.577,0.230,,
Kepler-1686 b,1,Transit,2020,9.30987000,1.426,0.127,,
Kepler-1687 b,1,Transit,2020,5.77954000,1.656,0.148,,
Kepler-1688 b,1,Transit,2020,5.62012000,1.262,0.113,,
Kepler-1689 b,1,Transit,2020,8.48300000,0.947,0.084,,
Kepler-169 b,1,Transit,2014,3.25061900,1.130,0.101,,
Kepler-169 c,1,Transit,2014,6.19546900,1.210,0.108,,
Kepler-169 d,1,Transit,2014,8.34812500,1.250,0.112,,
Kepler-169 e,1,Transit,2014,13.76710200,2.200,0.196,,
Kepler-169 f,1,Transit,2014,87.09019500,2.580,0.230,,
Kepler-1690 b,1,Transit,2020,234.63600000,2.811,0.251,,
Kepler-1691 b,1,Transit,2020,3.84820000,1.835,0.164,,
Kepler-1692 b,1,Transit,2020,5.95966000,1.112,0.099,,
Kepler-1693 b,1,Transit,2020,12.09990000,1.289,0.115,,
Kepler-1694 b,1,Transit,2020,3.89526000,1.180,0.105,,
Kepler-1695 b,1,Transit,2020,4.73290000,1.119,0.100,,
Kepler-1696 b,1,Transit,2020,65.94090000,2.810,0.251,,
Kepler-1697 b,1,Transit,2020,33.49690000,1.260,0.112,,
Kepler-1698 b,1,Transit,2020,1.21070000,1.073,0.096,,
Kepler-1699 b,1,Transit,2020,3.49082000,1.567,0.140,,
Kepler-17 b,1,Transit,2011,1.48571080,14.680,1.310,778.65000,2.45000
Kepler-170 b,1,Transit,2014,7.93059200,3.200,0.285,,
Kepler-170 c,1,Transit,2014,16.66586300,2.860,0.255,,
Kepler-1700 b,1,Transit,2020,234.23900000,2.901,0.259,,
Kepler-1701 b,1,Transit,2020,169.13400000,2.222,0.198,,
Kepler-1702 b,1,Transit,2020,18.50120000,1.602,0.143,,
Kepler-171 b,1,Transit,2014,4.16697200,2.340,0.209,,
Kepler-171 c,1,Transit,2014,11.46346200,2.560,0.228,,
Kepler-171 d,1,Transit,2014,39.59551900,1.890,0.169,,
Kepler-172 b,1,Transit,2014,2.94030900,2.350,0.210,,
Kepler-172 c,1,Transit,2014,6.38899600,2.860,0.255,,
Kepler-172 d,1,Transit,2014,14.62711900,2.250,0.201,,
Kepler-172 e,1,Transit,2014,35.11873600,2.760,0.246,,
Kepler-173 b,1,Transit,2014,4.26374200,1.290,0.115,,
Kepler-173 c,1,Transit,2014,8.00577700,2.430,0.217,,
Kepler-174 b,1,Transit,2014,13.98179000,1.960,0.175,,
Kepler-174 c,1,Transit,2014,44.00052900,1.490,0.133,,
Kepler-174 d,1,Transit,2014,247.35373000,2.190,0.195,,
Kepler-175 b,1,Transit,2014,11.90351500,2.560,0.228,,
Kepler-175 c,1,Transit,2014,34.03525700,3.100,0.277,,
Kepler-176 b,1,Transit,2014,5.43307400,1.430,0.128,,
Kepler-176 c,1,Transit,2014,12.75971200,2.600,0.232,,
Kepler-176 d,1,Transit,2014,25.75197400,2.510,0.224,,
Kepler-176 e,1,Transit,2016,51.16579000,1.450,0.129,,
Kepler-177 b,1,Transit,2013,36.86010000,3.500,0.312,5.84000,0.01837
Kepler-177 c,1,Transit,2013,49.40926000,8.730,0.779,14.70000,0.04625
Kepler-178 b,1,Transit,2014,9.57669400,2.900,0.259,,
Kepler-178 c,1,Transit,2014,20.55280200,2.880,0.257,,
Kepler-178 d,1,Transit,2014,96.67898800,3.950,0.352,,
Kepler-179 b,1,Transit,2014,2.73592600,1.640,0.146,,
Kepler-179 c,1,Transit,2014,6.40013000,2.000,0.178,,
Kepler-18 b,1,Transit,2011,3.50472500,2.000,0.178,6.90000,0.02200
Kepler-18 c,1,Transit,2011,7.64159000,5.490,0.490,17.30000,0.05400
Kepler-18 d,1,Transit,2011,14.85888000,6.980,0.623,16.40000,0.05200
Kepler-180 b,1,Transit,2014,13.81712400,1.500,0.134,,
Kepler-180 c,1,Transit,2014,41.88577500,3.010,0.269,,
Kepler-181 b,1,Transit,2014,3.13787300,1.270,0.113,,
Kepler-181 c,1,Transit,2014,4.30214900,1.990,0.178,,
Kepler-182 b,1,Transit,2014,9.82579200,2.580,0.230,,
Kepler-182 c,1,Transit,2014,20.68434200,3.430,0.306,,
Kepler-183 b,1,Transit,2014,5.68794500,2.060,0.184,,
Kepler-183 c,1,Transit,2014,11.63707100,2.270,0.203,,
Kepler-184 b,1,Transit,2014,10.68757600,2.360,0.211,,
Kepler-184 c,1,Transit,2014,20.30300500,1.970,0.176,,
Kepler-184 d,1,Transit,2014,29.02235800,2.490,0.222,,
Kepler-185 b,1,Transit,2014,1.63290000,1.170,0.104,,
Kepler-185 c,1,Transit,2014,20.72904200,2.020,0.180,,
Kepler-186 b,1,Transit,2014,3.88679070,1.070,0.095,,
Kepler-186 c,1,Transit,2014,7.26730200,1.250,0.112,,
Kepler-186 d,1,Transit,2014,13.34299600,1.400,0.125,,
Kepler-186 e,1,Transit,2014,22.40770400,1.270,0.113,,
Kepler-186 f,1,Transit,2014,129.94410000,1.170,0.104,,
Kepler-187 b,1,Transit,2014,4.93886400,1.410,0.126,,
Kepler-187 c,1,Transit,2014,10.64026300,2.670,0.238,,
Kepler-188 b,1,Transit,2014,2.06189700,1.680,0.150,,
Kepler-188 c,1,Transit,2014,5.99655300,3.190,0.285,,
Kepler-189 b,1,Transit,2014,10.39993100,1.210,0.108,,
Kepler-189 c,1,Transit,2014,20.13486600,2.380,0.212,,
Kepler-19 b,1,Transit,2011,9.28716000,,,8.40000,0.02643
Kepler-19 c,1,Transit Timing Variations,2011,28.73100000,,,13.10000,0.04122
Kepler-19 d,1,Radial Velocity,2017,62.95000000,,,22.50000,0.07079
Kepler-190 b,1,Transit,2014,2.01999900,1.560,0.139,,
Kepler-190 c,1,Transit,2014,3.76302400,1.460,0.130,,
Kepler-191 b,1,Transit,2014,9.93963200,1.340,0.120,,
Kepler-191 c,1,Transit,2014,17.73850600,1.860,0.166,,
Kepler-191 d,1,Transit,2016,5.94504102,2.280,0.203,,
Kepler-192 b,1,Transit,2014,9.92674600,2.740,0.244,,
Kepler-192 c,1,Transit,2014,21.22340000,2.790,0.249,,
Kepler-192 d,1,Transit,2016,6.47027579,1.020,0.091,,
Kepler-193 b,1,Transit,2014,11.38848000,2.390,0.213,,
Kepler-193 c,1,Transit,2014,50.69749400,2.750,0.245,,
Kepler-194 b,1,Transit,2014,2.09228100,1.510,0.135,,
Kepler-194 c,1,Transit,2014,17.30803200,2.590,0.231,,
Kepler-194 d,1,Transit,2014,52.81497300,2.400,0.214,,
Kepler-195 b,1,Transit,2014,8.30787200,2.030,0.181,,
Kepler-195 c,1,Transit,2014,34.09686300,1.550,0.138,,
Kepler-196 b,1,Transit,2014,20.73988600,1.900,0.170,,
Kepler-196 c,1,Transit,2014,47.42773700,2.240,0.200,,
Kepler-197 b,1,Transit,2014,5.59930800,1.020,0.091,,
Kepler-197 c,1,Transit,2014,10.34969500,1.230,0.110,,
Kepler-197 d,1,Transit,2014,15.67756300,1.220,0.109,,
Kepler-197 e,1,Transit,2014,25.20971500,0.910,0.081,,
Kepler-198 b,1,Transit,2014,17.79003700,2.820,0.252,,
Kepler-198 c,1,Transit,2014,49.56741600,2.470,0.220,,
Kepler-198 d,1,Transit,2016,1.31184443,1.530,0.136,,
Kepler-199 b,1,Transit,2014,23.63760400,3.110,0.277,,
Kepler-199 c,1,Transit,2014,67.09340800,3.250,0.290,,
Kepler-20 b,1,Transit,2011,3.69611525,1.868,0.167,9.70000,0.03052
Kepler-20 c,1,Transit,2011,10.85409089,3.047,0.272,12.75000,0.04012
Kepler-20 d,1,Transit,2011,77.61130017,2.744,0.245,10.07000,0.03168
Kepler-20 e,1,Transit,2011,6.09852281,0.865,0.077,,
Kepler-20 f,1,Transit,2011,19.57758478,1.003,0.089,,
Kepler-20 g,1,Radial Velocity,2016,34.94000000,,,19.96000,0.06280
Kepler-200 b,1,Transit,2014,8.59480500,2.130,0.190,,
Kepler-200 c,1,Transit,2014,10.22215700,1.590,0.142,,
Kepler-201 b,1,Transit,2014,25.67208300,2.460,0.219,,
Kepler-201 c,1,Transit,2014,151.88405800,2.850,0.254,,
Kepler-202 b,1,Transit,2014,4.06942700,1.630,0.145,,
Kepler-202 c,1,Transit,2014,16.28249300,1.850,0.165,,
Kepler-203 b,1,Transit,2014,3.16269700,2.570,0.229,,
Kepler-203 c,1,Transit,2014,5.37064700,2.470,0.220,,
Kepler-203 d,1,Transit,2014,11.32972000,1.440,0.128,,
Kepler-204 b,1,Transit,2014,14.40097400,2.530,0.226,,
Kepler-204 c,1,Transit,2014,25.66059300,1.790,0.160,,
Kepler-205 b,1,Transit,2014,2.75564000,1.510,0.135,,
Kepler-205 c,1,Transit,2014,20.30654600,1.640,0.146,,
Kepler-206 b,1,Transit,2014,7.78198700,1.200,0.107,,
Kepler-206 c,1,Transit,2014,13.13747100,1.770,0.158,,
Kepler-206 d,1,Transit,2014,23.44281000,1.190,0.106,,
Kepler-207 b,1,Transit,2014,1.61186500,1.570,0.140,,
Kepler-207 c,1,Transit,2014,3.07157100,1.500,0.134,,
Kepler-207 d,1,Transit,2014,5.86807500,3.310,0.295,,
Kepler-208 b,1,Transit,2014,4.22864000,1.630,0.145,,
Kepler-208 c,1,Transit,2014,7.46662300,1.390,0.124,,
Kepler-208 d,1,Transit,2014,11.13178600,1.200,0.107,,
Kepler-208 e,1,Transit,2014,16.25945800,1.480,0.132,,
Kepler-209 b,1,Transit,2014,16.08784500,2.260,0.202,,
Kepler-209 c,1,Transit,2014,41.74988200,3.100,0.277,,
Kepler-21 b,1,Transit,2012,2.78578000,1.639,0.146,5.08000,0.01598
Kepler-210 b,1,Transit,2014,2.45323400,2.940,0.262,,
Kepler-210 c,1,Transit,2014,7.97251300,3.620,0.323,,
Kepler-211 b,1,Transit,2014,4.13857500,1.260,0.112,,
Kepler-211 c,1,Transit,2014,6.04045000,1.290,0.115,,
Kepler-212 b,1,Transit,2014,16.25758200,1.090,0.097,,
Kepler-212 c,1,Transit,2014,31.80517400,2.740,0.244,,
Kepler-213 b,1,Transit,2014,2.46236000,1.620,0.145,,
Kepler-213 c,1,Transit,2014,4.82296200,2.340,0.209,,
Kepler-214 b,1,Transit,2014,15.66054400,2.610,0.233,,
Kepler-214 c,1,Transit,2014,28.77980000,2.130,0.190,,
Kepler-215 b,1,Transit,2014,9.36067200,1.620,0.145,,
Kepler-215 c,1,Transit,2014,14.66710800,1.770,0.158,,
Kepler-215 d,1,Transit,2014,30.86442300,2.390,0.213,,
Kepler-215 e,1,Transit,2014,68.16101000,1.750,0.156,,
Kepler-216 b,1,Transit,2014,7.69364100,2.350,0.210,,
Kepler-216 c,1,Transit,2014,17.40666900,3.040,0.271,,
Kepler-217 b,1,Transit,2014,5.37494300,2.230,0.199,,
Kepler-217 c,1,Transit,2014,8.58600400,1.850,0.165,,
Kepler-217 d,1,Transit,2016,3.88689525,1.320,0.118,,
Kepler-218 b,1,Transit,2014,3.61933700,1.480,0.132,,
Kepler-218 c,1,Transit,2014,44.69957600,3.140,0.280,,
Kepler-218 d,1,Transit,2016,124.52446470,2.660,0.237,,
Kepler-219 b,1,Transit,2014,4.58551200,2.950,0.263,,
Kepler-219 c,1,Transit,2014,22.71461300,3.580,0.319,,
Kepler-219 d,1,Transit,2014,47.90364500,2.810,0.251,,
Kepler-22 b,1,Transit,2011,289.86230000,2.380,0.212,36.00000,0.11300
Kepler-220 b,1,Transit,2014,4.15980700,0.810,0.072,,
Kepler-220 c,1,Transit,2014,9.03419900,1.570,0.140,,
Kepler-220 d,1,Transit,2014,28.12239700,0.980,0.087,,
Kepler-220 e,1,Transit,2014,45.90273300,1.330,0.119,,
Kepler-221 b,1,Transit,2014,2.79590600,1.710,0.153,,
Kepler-221 c,1,Transit,2014,5.69058600,2.930,0.261,,
Kepler-221 d,1,Transit,2014,10.04156000,2.730,0.244,,
Kepler-221 e,1,Transit,2014,18.36991700,2.630,0.235,,
Kepler-222 b,1,Transit,2014,3.93698100,3.160,0.282,,
Kepler-222 c,1,Transit,2014,10.08881000,4.640,0.414,,
Kepler-222 d,1,Transit,2014,28.08191200,3.690,0.329,,
Kepler-223 b,1,Transit,2014,7.38449000,2.990,0.267,7.40000,0.02328
Kepler-223 c,1,Transit,2014,9.84564000,3.440,0.307,5.10000,0.01605
Kepler-223 d,1,Transit,2014,14.78869000,5.240,0.467,8.00000,0.02517
Kepler-223 e,1,Transit,2014,19.72567000,4.600,0.410,4.80000,0.01510
Kepler-224 b,1,Transit,2014,3.13292400,1.390,0.124,,
Kepler-224 c,1,Transit,2014,5.92500300,3.120,0.278,,
Kepler-224 d,1,Transit,2014,11.34939300,2.300,0.205,,
Kepler-224 e,1,Transit,2014,18.64357700,1.970,0.176,,
Kepler-225 b,1,Transit,2014,6.73897500,1.200,0.107,,
Kepler-225 c,1,Transit,2014,18.79423400,1.840,0.164,,
Kepler-226 b,1,Transit,2014,3.94099700,1.550,0.138,,
Kepler-226 c,1,Transit,2014,5.34955500,2.270,0.203,,
Kepler-226 d,1,Transit,2014,8.10904400,1.220,0.109,,
Kepler-227 b,1,Transit,2014,9.48801500,3.110,0.277,,
Kepler-227 c,1,Transit,2014,54.41869400,3.040,0.271,,
Kepler-228 b,1,Transit,2014,2.56654600,1.530,0.136,,
Kepler-228 c,1,Transit,2014,4.13444400,2.700,0.241,,
Kepler-228 d,1,Transit,2014,11.09428600,4.040,0.360,,
Kepler-229 b,1,Transit,2014,6.25297200,2.200,0.196,,
Kepler-229 c,1,Transit,2014,16.06863800,4.920,0.439,,
Kepler-229 d,1,Transit,2014,41.19491200,3.850,0.343,,
Kepler-23 b,1,Transit,2011,7.10730000,1.900,0.170,254.30000,0.80000
Kepler-23 c,1,Transit,2011,10.74210000,3.200,0.285,858.10000,2.70000
Kepler-23 d,1,Transit,2014,15.27429900,2.200,0.196,,
Kepler-230 b,1,Transit,2014,32.62555500,4.260,0.380,,
Kepler-230 c,1,Transit,2014,91.77324200,2.040,0.182,,
Kepler-231 b,1,Transit,2014,10.06527500,1.730,0.154,,
Kepler-231 c,1,Transit,2014,19.27156600,1.930,0.172,,
Kepler-232 b,1,Transit,2014,4.43122200,3.080,0.275,,
Kepler-232 c,1,Transit,2014,11.37934900,3.830,0.342,,
Kepler-233 b,1,Transit,2014,8.47238200,2.430,0.217,,
Kepler-233 c,1,Transit,2014,60.41895500,2.710,0.242,,
Kepler-234 b,1,Transit,2014,2.71150600,3.700,0.330,,
Kepler-234 c,1,Transit,2014,7.21205000,3.510,0.313,,
Kepler-235 b,1,Transit,2014,3.34022200,2.230,0.199,,
Kepler-235 c,1,Transit,2014,7.82490400,1.280,0.114,,
Kepler-235 d,1,Transit,2014,20.06054800,2.050,0.183,,
Kepler-235 e,1,Transit,2014,46.18366900,2.220,0.198,,
Kepler-236 b,1,Transit,2014,8.29561100,1.570,0.140,,
Kepler-236 c,1,Transit,2014,23.96812700,2.000,0.178,,
Kepler-237 b,1,Transit,2014,4.71510600,1.410,0.126,,
Kepler-237 c,1,Transit,2014,8.10363600,2.080,0.186,,
Kepler-238 b,1,Transit,2014,2.09087600,1.730,0.154,,
Kepler-238 c,1,Transit,2014,6.15555700,2.390,0.213,,
Kepler-238 d,1,Transit,2014,13.23354900,3.070,0.274,,
Kepler-238 e,1,Transit,2013,23.65400000,5.600,0.500,169.70000,0.53400
Kepler-238 f,1,Transit,2013,50.44700000,2.000,0.178,13.50000,0.04200
Kepler-239 b,1,Transit,2014,11.76305100,2.330,0.208,,
Kepler-239 c,1,Transit,2014,56.22809800,2.510,0.224,,
Kepler-24 b,1,Transit,2011,8.14530000,2.400,0.214,508.50000,1.60000
Kepler-24 c,1,Transit,2011,12.33350000,2.800,0.250,508.50000,1.60000
Kepler-24 d,1,Transit,2014,4.24438400,1.670,0.149,,
Kepler-24 e,1,Transit,2014,18.99835500,2.780,0.248,,
Kepler-240 b,1,Transit,2014,4.14449500,1.370,0.122,,
Kepler-240 c,1,Transit,2014,7.95352800,2.200,0.196,,
Kepler-241 b,1,Transit,2014,12.71809200,2.330,0.208,,
Kepler-241 c,1,Transit,2014,36.06597800,2.570,0.229,,
Kepler-242 b,1,Transit,2014,8.20395000,2.610,0.233,,
Kepler-242 c,1,Transit,2014,14.49648100,2.000,0.178,,
Kepler-243 b,1,Transit,2014,5.71544200,2.450,0.219,,
Kepler-243 c,1,Transit,2014,20.02621800,1.990,0.178,,
Kepler-244 b,1,Transit,2014,4.31179200,2.760,0.246,,
Kepler-244 c,1,Transit,2014,9.76729200,2.050,0.183,,
Kepler-244 d,1,Transit,2014,20.05040100,2.310,0.206,,
Kepler-245 b,1,Transit,2014,7.49019000,2.570,0.229,,
Kepler-245 c,1,Transit,2014,17.46081200,2.180,0.194,,
Kepler-245 d,1,Transit,2014,36.27710800,3.030,0.270,,
Kepler-245 e,1,Transit,2016,3.21982106,1.750,0.156,,
Kepler-246 b,1,Transit,2014,4.60182000,2.340,0.209,,
Kepler-246 c,1,Transit,2014,11.18716100,1.500,0.134,,
Kepler-247 b,1,Transit,2014,3.33616000,1.640,0.146,,
Kepler-247 c,1,Transit,2014,9.43945200,4.090,0.365,,
Kepler-247 d,1,Transit,2014,20.47791200,3.940,0.352,,
Kepler-248 b,1,Transit,2014,6.30820500,3.020,0.269,,
Kepler-248 c,1,Transit,2014,16.23949400,4.070,0.363,,
Kepler-249 b,1,Transit,2014,3.30653900,1.090,0.097,,
Kepler-249 c,1,Transit,2014,7.11370200,1.510,0.135,,
Kepler-249 d,1,Transit,2014,15.36845900,1.570,0.140,,
Kepler-25 b,1,Transit,2011,6.23829700,2.748,0.245,8.70000,0.02750
Kepler-25 c,1,Transit,2011,12.72070000,5.217,0.465,15.20000,0.04790
Kepler-25 d,1,Radial Velocity,2014,122.40000000,,,71.90000,0.22600
Kepler-250 b,1,Transit,2014,4.14814100,1.130,0.101,,
Kepler-250 c,1,Transit,2014,7.15680400,2.280,0.203,,
Kepler-250 d,1,Transit,2014,17.64831200,2.180,0.194,,
Kepler-251 b,1,Transit,2014,4.79093600,1.330,0.119,,
Kepler-251 c,1,Transit,2014,16.51404300,2.770,0.247,,
Kepler-251 d,1,Transit,2014,30.13300100,2.770,0.247,,
Kepler-251 e,1,Transit,2014,99.64016100,2.770,0.247,,
Kepler-252 b,1,Transit,2014,6.66839100,1.230,0.110,,
Kepler-252 c,1,Transit,2014,10.84846300,2.150,0.192,,
Kepler-253 b,1,Transit,2014,3.78398600,1.630,0.145,,
Kepler-253 c,1,Transit,2014,10.28195100,2.650,0.236,,
Kepler-253 d,1,Transit,2014,18.11986900,3.170,0.283,,
Kepler-254 b,1,Transit,2014,5.82666200,3.870,0.345,,
Kepler-254 c,1,Transit,2014,12.41218300,2.150,0.192,,
Kepler-254 d,1,Transit,2014,18.74647700,2.500,0.223,,
Kepler-255 b,1,Transit,2014,5.71460600,1.550,0.138,,
Kepler-255 c,1,Transit,2014,9.94604700,2.990,0.267,,
Kepler-255 d,1,Transit,2016,1.04562266,1.320,0.118,,
Kepler-256 b,1,Transit,2014,1.62049300,1.590,0.142,,
Kepler-256 c,1,Transit,2014,3.38802000,2.150,0.192,,
Kepler-256 d,1,Transit,2014,5.83917200,2.480,0.221,,
Kepler-256 e,1,Transit,2014,10.68157200,2.350,0.210,,
Kepler-257 b,1,Transit,2014,2.38266700,2.610,0.233,,
Kepler-257 c,1,Transit,2014,6.58148400,5.410,0.483,,
Kepler-257 d,1,Transit,2014,24.66455100,4.950,0.442,,
Kepler-258 b,1,Transit,2014,13.19722000,4.060,0.362,,
Kepler-258 c,1,Transit,2014,33.65307900,3.610,0.322,,
Kepler-259 b,1,Transit,2014,8.11531700,2.800,0.250,,
Kepler-259 c,1,Transit,2014,36.92493100,2.700,0.241,,
Kepler-26 b,1,Transit,2011,12.28000000,2.780,0.248,5.12000,0.01611
Kepler-26 c,1,Transit,2011,17.25590000,2.720,0.243,6.20000,0.01951
Kepler-26 d,1,Transit,2014,3.54391900,1.070,0.095,,
Kepler-26 e,1,Transit,2014,46.82791500,2.410,0.215,,
Kepler-260 b,1,Transit,2014,8.18739900,2.010,0.179,,
Kepler-260 c,1,Transit,2014,76.05017800,1.740,0.155,,
Kepler-261 b,1,Transit,2014,10.38122700,2.180,0.194,,
Kepler-261 c,1,Transit,2014,24.57085800,2.000,0.178,,
Kepler-262 b,1,Transit,2014,13.06085500,1.360,0.121,,
Kepler-262 c,1,Transit,2014,21.85372200,1.640,0.146,,
Kepler-263 b,1,Transit,2014,16.56808700,2.670,0.238,,
Kepler-263 c,1,Transit,2014,47.33277300,2.470,0.220,,
Kepler-264 b,1,Transit,2014,40.80623100,3.330,0.297,,
Kepler-264 c,1,Transit,2014,140.10126100,2.830,0.252,,
Kepler-265 b,1,Transit,2014,6.84626200,1.860,0.166,,
Kepler-265 c,1,Transit,2014,17.02893700,2.630,0.235,,
Kepler-265 d,1,Transit,2014,43.13061700,2.490,0.222,,
Kepler-265 e,1,Transit,2014,67.83102400,2.590,0.231,,
Kepler-266 b,1,Transit,2014,6.61833000,2.480,0.221,,
Kepler-266 c,1,Transit,2014,107.72360100,3.890,0.347,,
Kepler-267 b,1,Transit,2014,3.35372800,1.980,0.177,,
Kepler-267 c,1,Transit,2014,6.87745000,2.130,0.190,,
Kepler-267 d,1,Transit,2014,28.46451500,2.270,0.203,,
Kepler-268 b,1,Transit,2014,25.93413800,2.550,0.227,,
Kepler-268 c,1,Transit,2014,83.44639300,3.380,0.302,,
Kepler-269 b,1,Transit,2014,5.32671800,2.470,0.220,,
Kepler-269 c,1,Transit,2014,8.12789900,1.690,0.151,,
Kepler-27 b,1,Transit,2011,15.33480000,4.000,0.357,2895.31000,9.11000
Kepler-27 c,1,Transit,2011,31.33090000,4.900,0.437,4385.87000,13.80000
Kepler-270 b,1,Transit,2014,11.47609400,2.010,0.179,,
Kepler-270 c,1,Transit,2014,25.26288700,1.770,0.158,,
Kepler-271 b,1,Transit,2014,10.43547805,1.230,0.110,,
Kepler-271 c,1,Transit,2014,7.41086267,0.950,0.085,,
Kepler-271 d,1,Transit,2016,5.24972541,0.660,0.059,,
Kepler-272 b,1,Transit,2014,2.97135300,1.430,0.128,,
Kepler-272 c,1,Transit,2014,6.05734200,1.790,0.160,,
Kepler-272 d,1,Transit,2014,10.93730400,2.250,0.201,,
Kepler-273 b,1,Transit,2014,2.93653200,1.500,0.134,,
Kepler-273 c,1,Transit,2014,8.01492700,1.980,0.177,,
Kepler-274 b,1,Transit,2014,11.63478800,1.540,0.137,,
Kepler-274 c,1,Transit,2014,33.19786100,1.840,0.164,,
Kepler-275 b,1,Transit,2014,10.30068200,2.340,0.209,,
Kepler-275 c,1,Transit,2014,16.08813400,3.380,0.302,,
Kepler-275 d,1,Transit,2014,35.67606200,3.330,0.297,,
Kepler-276 b,1,Transit,2014,14.12841000,2.870,0.256,,
Kepler-276 c,1,Transit,2013,31.88400000,2.900,0.259,16.60000,0.05200
Kepler-276 d,1,Transit,2013,48.64800000,2.800,0.250,16.30000,0.05100
Kepler-277 b,1,Transit,2013,17.32400000,2.920,0.261,87.30000,0.27500
Kepler-277 c,1,Transit,2013,33.00600000,3.360,0.300,64.20000,0.20200
Kepler-278 b,1,Transit,2014,30.16054600,4.070,0.363,,
Kepler-278 c,1,Transit,2014,51.07877500,3.590,0.320,,
Kepler-279 b,1,Transit,2014,12.30968100,3.620,0.323,,
Kepler-279 c,1,Transit,2013,35.73600000,4.300,0.384,49.40000,0.15500
Kepler-279 d,1,Transit,2013,54.41400000,3.100,0.277,37.50000,0.11800
Kepler-28 b,1,Transit,2011,5.91230000,3.600,0.321,479.90000,1.51000
Kepler-28 c,1,Transit,2011,8.98580000,3.400,0.303,432.23000,1.36000
Kepler-280 b,1,Transit,2014,2.13954200,1.450,0.129,,
Kepler-280 c,1,Transit,2014,4.80709100,2.010,0.179,,
Kepler-281 b,1,Transit,2014,14.64600800,2.820,0.252,,
Kepler-281 c,1,Transit,2014,36.33737300,5.310,0.474,,
Kepler-282 b,1,Transit,2014,9.22052400,1.010,0.090,,
Kepler-282 c,1,Transit,2014,13.63872300,1.200,0.107,,
Kepler-282 d,1,Transit,2013,24.80600000,2.460,0.219,61.00000,0.19200
Kepler-282 e,1,Transit,2013,44.34700000,3.100,0.277,56.20000,0.17700
Kepler-283 b,1,Transit,2014,11.00815100,2.130,0.190,,
Kepler-283 c,1,Transit,2014,92.74371100,1.820,0.162,,
Kepler-284 b,1,Transit,2014,12.69914900,2.240,0.200,,
Kepler-284 c,1,Transit,2014,37.51445600,2.610,0.233,,
Kepler-285 b,1,Transit,2014,2.63386700,1.340,0.120,,
Kepler-285 c,1,Transit,2014,6.18667600,1.120,0.100,,
Kepler-286 b,1,Transit,2014,1.79630200,1.240,0.111,,
Kepler-286 c,1,Transit,2014,3.46809500,1.370,0.122,,
Kepler-286 d,1,Transit,2014,5.91432300,1.330,0.119,,
Kepler-286 e,1,Transit,2014,29.22128900,1.770,0.158,,
Kepler-287 b,1,Transit,2014,20.34219900,2.330,0.208,,
Kepler-287 c,1,Transit,2014,44.85189600,3.260,0.291,,
Kepler-288 b,1,Transit,2014,6.09732600,1.670,0.149,,
Kepler-288 c,1,Transit,2014,19.30577200,2.850,0.254,,
Kepler-288 d,1,Transit,2014,56.63374200,2.670,0.238,,
Kepler-289 b,1,Transit,2014,34.54500000,2.150,0.192,7.30000,0.02300
Kepler-289 c,1,Transit,2014,125.85180000,11.590,1.034,132.00000,0.42000
Kepler-289 d,1,Transit,2014,66.06340000,2.680,0.239,4.00000,0.01300
Kepler-29 b,1,Transit,2011,10.33974000,2.550,0.227,5.00000,0.01573
Kepler-29 c,1,Transit,2011,13.28613000,2.340,0.209,4.50000,0.01416
Kepler-290 b,1,Transit,2014,14.58934700,2.250,0.201,,
